# Every library live on Libby. Tab separated: key, name, region, kind, places.
# Written by tools/seed_libraries.py, loaded into the database at startup.
upb	Universidad Pontificia Bolivariana		college
upenn	University of Pennsylvania	USA	college	law
upnorth	Up North Digital Collection	MI, USA	public	alcona caledonia curtis lincoln mikado alden barryton beaver island bellaire benzie shores benzonia betsie valley big rapids boyne cadillac wexford buckley manton mesick tustin lake charlevoix chase cheboygan crooked tree falls darcy beulah evart glen harbor springs hart indian river jordan kalkaska leelanau leland leroy luther mackinaw bliss pellston mancelona manistee arcadia kaleva keddie norconk onekama wellston marion mason ludington scottville mcbain missaukee montmorency hillman wright lewiston morton oscoda fairview otsego johannesburg vanderbilt pathfinder pentwater petoskey presque isle grand millersburg onaway posen rogers reed richfield richland seville shelby surrey suttons bay bingham tahquamenon topinabee undc elk walton erickson white pine
upsem	Union Presbyterian Seminary		college
uregina	University of Regina	Canada	college
urichmond	University of Richmond	USA	college
usace	HECSA	USA	company
usawc	U.S. Army War College		company
usd	University of South Dakota	USA	college
usfhealthsci	USF Health Libraries	USA	college
usfooddrug	U.S. Food and Drug Administration – OIFSSP	USA	company
usfws	US Fish and Wildlife Service	USA	company
uskindle	OverDrive Kindle Demo		public
usmma	U.S. Merchant Marine Academy		college
usplibrary	US Pharmacopeial Convention Inc  USP		company
uspsoig	USPS Office of Inspector General		company
ussenatelib	US Senate Library	USA	company
usstratcom	US Strategic Command	USA	company	dept defense
usturkmenistan	U.S. Embassy Ashgabat	USA	company
usu	Utah State University	USA	college
utadeo	Universidad de Bogota Jorge Tadeo Lozano	Colombia	college
utahcf	Utah Correctional Facilities	USA	company
utchattanooga	The University of Tennessee, Chattanooga	USA	college
utltoronto	University of Toronto	Canada	college
uwashington	University of Washington		college
uwisconsin	University of Wisconsin System	USA	college	eau claire green bay crosse oshkosh parkside platteville river falls stevens point stout superior whitewater
uwlib	Uiwang City Library	South Korea	public
uws	Western Sydney University	Australia	college
v3r	Bibliotheques de Trois-Rivieres		public
vadoc	Virginia Department of Corrections	USA	company
valeofglamorgan	Vale of Glamorgan Libraries	United Kingdom	public	barry cowbridge dinas powys activities llantwit major penarth rhoose athan hub sachal sully lavernock trust wenvoe limited
valero	Valero Development Library		company	energy
valnet	Valnet		public	asotin heights bovill clearwater craigmont culdesac deary genesee grangeville centennial juliaetta kamiah kooskia lapwai lewiston moscow nezperce peck potlatch troy winchester
vanderbilt	Vanderbilt University		college
vaniercollegelibrary	Vanier College	Canada	college
vassar	Vassar College	USA	college
vastraskaraborg	Bibliotek Västra Skaraborg	Sweden	public
vattenfall	Vattenfall Open Mind Library		company
vaudreuildorion	Bibliothèque de Vaudreuil-Dorion	Canada	public
vaughanpl	Vaughan Public Libraries	Canada	public
vbpl	Virginia Beach Public Library	USA	public
vcc	Vancouver Community College	Canada	college
vccs	Virginia Community College System	USA	college	blue ridge dabney lancaster danville eastern shore germanna fredericksburg locust sargeant reynolds john tyler chester midlothian lord fairfax fauquier middletown mountain empire new river northern patrick henry paul camp franklin oliver kermit hobbs piedmont rappahannock glenns warsaw southside christanna daniel southwest thomas nelson williamsburg hampton tidewater office highlands peninsula western wyethville
vcfa	Vermont College of Fine Arts	USA	college
vdl	Valley Digital Library		public	florence lauderdale guntersville huntsville madison cavalry hill gurley monrovia new hope tillman triana oneonta
vecima	Vecima Networks Inc.		company
vhy	Veterans Home of California	USA	company	vhy
viapath	ViaPath Corrections Library		company
viax	Viax	Japan	company	digital
victoria	Victoria University	Australia	college
vikingdigitallibrary	Viking Library System	MN, USA	public	browns valley douglas elbow lake thorson mem fergus falls glenwood hancock morris new york mills pelican rapids multicultural learning perham wheaton
villagelearning	Village Learning Place, Inc.		company
virginislands	Public Library Services of the Virgin Islands		public
virl	Vancouver Island Regional Library	Canada	public	bella coola bowser campbell river chemainus comox cortes courtenay cowichan lake cumberland daajing giids gabriola gold hornby ladysmith masset nanaimo harbourfront wellington parksville port alberni alice clements hardy mcneill renfrew quadra qualicum beach sandspit sayward sidney saanich sointula sooke tahsis tofino ucluelet union bay woss
virtuallibrary	Virtual Library of Wyoming	USA	public	albany centennial valley rock river big horn deaver frannie greybull hyattville lovell campbell carbon casper converse glenrock crook eastern fremont dubois riverton gillette goshen hot springs johnson kaycee laramie burns pine bluffs lincoln alpine cokeville kemmerer barge star thayne natrona edgerton niobrara northwest nwc park meeteetse powell platte chugwater glendo guernsey sheridan clearmont story tongue sublette piney sweetwater bairoil farson granger reliance superior wamsutter white mountain teton uinta lyman view washakie ten sleep western weston upton wyld network
virtualmerri-bek	Merri-bek Libraries	Australia	public
voebb	Verbund der Öffentlichen Bibliotheken Berlins (VÖBB)	Germany	public	adolf reichwein bibliothek amerika gedenkbibliothek anna seghers anton saefkow berliner stadtbibliothek bettina von arnim bezirkszentralbibliothek pablo neruda tempelhof schoneberg eva maria buch haus luisenbad schafersee stadtteilbibliothek reinickendorf ost wasserturm markisches viertel fontane tiergarten sud bodo uhse bruno losche dietrich bonhoeffer eberhard alexander burgh edith stein lichtenrade egon erwin kisch ehm welk else ury erich weinert friedrich raumer gertrud junge gemeinschaftshaus kolmar nord gottfried benn hansabibliothek hauptbibliothek spandau heinrich boll schulz mit musikabteilung kleist helene nathan humboldt ingeborg bachmann drewitz janusz korczak johanna moosdorf johannes bobrowski friedrichshagen kurt tucholsky mitte pankow manfred bofinger alt treptow margarete kubicka mark twain mittelpunktbibliothek kopenick alter markt alte feuerwache wilhelm liebknecht namik kemal philipp schaeffer schiller hugo jugendmedienetage altglienicke falkenhagener feld frohnau halemweg haselhorst heerstra karow kaulsdorf kladow lankwitz mahlsdorf marienfelde stefan heym adlershof theodor heuss thomas dehler servicezentrum wolfdietrich schnurre
volusia	Volusia County Public Library		public	daytona beach debary deland edgewater hope place john dickerson heritage lake helen new smyrna oak hill orange ormond pierson port support
vpl	Vancouver Public Library	Canada	public
vppl	Virginia Piedmont Public Libraries	VA, USA	public	amherst bedford big island campbell forest robert jamerson lynchburg downtown madison heights moneta smith mountain lake montvale patrick henry staunton river stewartsville libray timbrook
vsulibrary	Virginia State University	USA	college
vvclibrary	Victor Valley College	USA	college
wabash	Wabash College	USA	college
waggalibrary	Wagga Wagga City Library		public
waggin	Southwest Library District		public	avella bentleyville brownsville burgettstown california carnegie charleroi chartiers houston citizens donora eva bowlby flenniken frank sarris fredericktown german masontown greene heritage marianna monongahela peters uniontown
wakefielduk	Wakefield Libraries and Information Services		public
wakeforest	Wake Forest University		college
wakegov	Wake County Public Libraries	USA	public	athens drive cary duraleigh road eva perry express fayetteville street fuquay varina green holly springs leesville middle creek morrisville northeast oberlin olivia raney local history richard harrison southeast southgate forest wendell zebulon
wallace	George C Wallace State Community College-Selma	USA	college
walsalluk	Walsall Libraries		public
walterpmoore	Walter P Moore		company
wapldmc	Western Australia Public Libraries	Australia	public	albany bassendean beacon bencubbin bindoon boddington boyup brook bremer bay bridgetown brookton broome byford cambridge carnamah carnarvon christmas island armadale corporate bayswater bunbury busselton canning gosnells joondalup kalamunda karratha melville nedlands perth rockingham stirling swan vincent wanneroo claremont cockburn cocos keeling islands collie coorow corrigin cue cunderdin dalwallinu darkan denmark derby kimberley dongara donnybrook dowerin dumbleyung esperance exmouth frankland fremantle gascoyne junction gnowangerup shire goomalling greater geraldton green head halls creek hopetoun hyden iluka capel jerramungup resource kalbarri kambalda katanning kellerberrin kojonup kondinin koorda kulin kununurra kwinana lake grace king lancelin laverton leeman leonora mandurah manjimup meekatharra menzies merredin mingenew morawa magnet marshall council mukinbudin murchison murray nabawa nannup narrogin newdegate norseman northam region northampton nungarin nyabing ongerup perenjori pingelly pingrup plantagenet quairading ruth faulkner sandstone shark ashburton augusta margaret river beverley broomehill tambellup bruce rock dandaragan badgingarra cervantes jurien dardanup gingin harvey australind binningup yarloop kent moora mundaring ravensthorpe
warrenwilson	Warren Wilson College	USA	college
warwick	University of Warwick	United Kingdom	college
warwickshiregb	Warwickshire Library and Information Service	United Kingdom	public
washoecounty	Washoe County Library System	USA	public	downtown reno duncan traner gerlach incline valleys northwest senior sierra view spanish springs sparks verdi nature
waterfordlib	Waterford City & County Libraries	Ireland	public
waverley	Waverley Library	Australia	public
wavetronix	Wavetronix		company
wbrl	Wood Buffalo Regional Library	Canada	public
wccls	Washington County Cooperative Library Services		public	aloha banks beaverton murray scholls bethany cedar mill cornelius forest grove garden home hillsboro brookwood shute park plains sherwood tigard tualatin wccls mail slope
wcdpl	Wood County District Public Library		public	walbridge
wcjc	Wharton County Junior College	USA	college
wcl	Wellington City Libraries	New Zealand	public	korimako cummings park moe brooklyn motu kairangi miramar nga puna waiora newtown otari wadestown tapu ranga island bay tari kaka khandallah awa taia ruth gotlieb kilbirnie mahanga karori matapihi nui takapu patukawenga mervyn kemp tawa waitohi johnsonville
